time;inertial power left wing;inertial power right wing;inertial power both wings;aerodynamic power;total, perfect elastic storage;total, no elastic storage;total, full dissipation
1.502764e+00;0.000000e+00;-1.082847e-01;-1.082847e-01;1.121863e+01;1.111035e+01;1.111035e+01;1.111035e+01 
1.503276e+00;0.000000e+00;-1.355472e-01;-1.355472e-01;1.132076e+01;1.118521e+01;1.118521e+01;1.118521e+01 
1.503788e+00;0.000000e+00;-1.636696e-01;-1.636696e-01;1.141136e+01;1.124769e+01;1.124769e+01;1.124769e+01 
1.504299e+00;0.000000e+00;-1.926351e-01;-1.926351e-01;1.148789e+01;1.129526e+01;1.129526e+01;1.129526e+01 
1.504811e+00;0.000000e+00;-2.224273e-01;-2.224273e-01;1.154860e+01;1.132617e+01;1.132617e+01;1.132617e+01 
1.505323e+00;0.000000e+00;-2.530282e-01;-2.530282e-01;1.161806e+01;1.136503e+01;1.136503e+01;1.136503e+01 
1.505835e+00;0.000000e+00;-2.844206e-01;-2.844206e-01;1.168957e+01;1.140514e+01;1.140514e+01;1.140514e+01 
1.506347e+00;0.000000e+00;-3.165861e-01;-3.165861e-01;1.175931e+01;1.144273e+01;1.144273e+01;1.144273e+01 
1.506859e+00;0.000000e+00;-3.495065e-01;-3.495065e-01;1.183697e+01;1.148747e+01;1.148747e+01;1.148747e+01 
1.507370e+00;0.000000e+00;-3.831627e-01;-3.831627e-01;1.188395e+01;1.150079e+01;1.150079e+01;1.150079e+01 
1.507882e+00;0.000000e+00;-4.175356e-01;-4.175356e-01;1.193073e+01;1.151319e+01;1.151319e+01;1.151319e+01 
1.508394e+00;0.000000e+00;-4.526055e-01;-4.526055e-01;1.198375e+01;1.153114e+01;1.153114e+01;1.153114e+01 
1.508906e+00;0.000000e+00;-4.883523e-01;-4.883523e-01;1.203506e+01;1.154671e+01;1.154671e+01;1.154671e+01 
1.509418e+00;0.000000e+00;-5.247558e-01;-5.247558e-01;1.208407e+01;1.155932e+01;1.155932e+01;1.155932e+01 
1.509929e+00;0.000000e+00;-5.617951e-01;-5.617951e-01;1.212262e+01;1.156083e+01;1.156083e+01;1.156083e+01 
1.510441e+00;0.000000e+00;-5.039426e-01;-5.039426e-01;1.218070e+01;1.167676e+01;1.167676e+01;1.167676e+01 
1.510953e+00;0.000000e+00;-5.516168e-01;-5.516168e-01;1.222601e+01;1.167440e+01;1.167440e+01;1.167440e+01 
1.511465e+00;0.000000e+00;-6.000268e-01;-6.000268e-01;1.226497e+01;1.166495e+01;1.166495e+01;1.166495e+01 
1.511977e+00;0.000000e+00;-6.491445e-01;-6.491445e-01;1.231599e+01;1.166685e+01;1.166685e+01;1.166685e+01 
1.512489e+00;0.000000e+00;-6.989410e-01;-6.989410e-01;1.233296e+01;1.163402e+01;1.163402e+01;1.163402e+01 
1.513000e+00;0.000000e+00;-7.493875e-01;-7.493875e-01;1.237297e+01;1.162358e+01;1.162358e+01;1.162358e+01 
1.513512e+00;0.000000e+00;-8.004545e-01;-8.004545e-01;1.238297e+01;1.158252e+01;1.158252e+01;1.158252e+01 
1.514024e+00;0.000000e+00;-8.521119e-01;-8.521119e-01;1.237388e+01;1.152176e+01;1.152176e+01;1.152176e+01 
1.514536e+00;0.000000e+00;-9.043296e-01;-9.043296e-01;1.240039e+01;1.149606e+01;1.149606e+01;1.149606e+01 
1.515048e+00;0.000000e+00;-9.570765e-01;-9.570765e-01;1.240600e+01;1.144893e+01;1.144893e+01;1.144893e+01 
1.515560e+00;0.000000e+00;-1.010322e+00;-1.010322e+00;1.239472e+01;1.138440e+01;1.138440e+01;1.138440e+01 
1.516071e+00;0.000000e+00;-1.064034e+00;-1.064034e+00;1.238931e+01;1.132528e+01;1.132528e+01;1.132528e+01 
1.516583e+00;0.000000e+00;-1.118180e+00;-1.118180e+00;1.237350e+01;1.125532e+01;1.125532e+01;1.125532e+01 
1.517095e+00;0.000000e+00;-1.172729e+00;-1.172729e+00;1.234502e+01;1.117229e+01;1.117229e+01;1.117229e+01 
1.517607e+00;0.000000e+00;-1.227647e+00;-1.227647e+00;1.232737e+01;1.109972e+01;1.109972e+01;1.109972e+01 
1.518119e+00;0.000000e+00;-1.282902e+00;-1.282902e+00;1.229968e+01;1.101677e+01;1.101677e+01;1.101677e+01 
1.518631e+00;0.000000e+00;-1.338459e+00;-1.338459e+00;1.226050e+01;1.092205e+01;1.092205e+01;1.092205e+01 
1.519142e+00;0.000000e+00;-1.394285e+00;-1.394285e+00;1.222024e+01;1.082596e+01;1.082596e+01;1.082596e+01 
1.519654e+00;0.000000e+00;-1.450346e+00;-1.450346e+00;1.216878e+01;1.071843e+01;1.071843e+01;1.071843e+01 
1.520166e+00;0.000000e+00;-1.391245e+00;-1.391245e+00;1.213229e+01;1.074104e+01;1.074104e+01;1.074104e+01 
1.520678e+00;0.000000e+00;-1.451954e+00;-1.451954e+00;1.210535e+01;1.065340e+01;1.065340e+01;1.065340e+01 
1.521190e+00;0.000000e+00;-1.512882e+00;-1.512882e+00;1.205566e+01;1.054278e+01;1.054278e+01;1.054278e+01 
1.521702e+00;0.000000e+00;-1.573990e+00;-1.573990e+00;1.201303e+01;1.043904e+01;1.043904e+01;1.043904e+01 
1.522213e+00;0.000000e+00;-1.635240e+00;-1.635240e+00;1.195731e+01;1.032207e+01;1.032207e+01;1.032207e+01 
1.522725e+00;0.000000e+00;-1.696591e+00;-1.696591e+00;1.189275e+01;1.019616e+01;1.019616e+01;1.019616e+01 
1.523237e+00;0.000000e+00;-1.758005e+00;-1.758005e+00;1.182333e+01;1.006533e+01;1.006533e+01;1.006533e+01 
1.523749e+00;0.000000e+00;-1.819440e+00;-1.819440e+00;1.174137e+01;9.921935e+00;9.921935e+00;9.921935e+00 
1.524261e+00;0.000000e+00;-1.880856e+00;-1.880856e+00;1.166153e+01;9.780670e+00;9.780670e+00;9.780670e+00 
1.524773e+00;0.000000e+00;-1.942212e+00;-1.942212e+00;1.158254e+01;9.640324e+00;9.640324e+00;9.640324e+00 
1.525284e+00;0.000000e+00;-2.003468e+00;-2.003468e+00;1.149317e+01;9.489697e+00;9.489697e+00;9.489697e+00 
1.525796e+00;0.000000e+00;-2.064581e+00;-2.064581e+00;1.139002e+01;9.325442e+00;9.325442e+00;9.325442e+00 
1.526308e+00;0.000000e+00;-2.125511e+00;-2.125511e+00;1.128491e+01;9.159398e+00;9.159398e+00;9.159398e+00 
1.526820e+00;0.000000e+00;-2.186213e+00;-2.186213e+00;1.117239e+01;8.986176e+00;8.986176e+00;8.986176e+00 
1.527332e+00;0.000000e+00;-2.246648e+00;-2.246648e+00;1.105731e+01;8.810661e+00;8.810661e+00;8.810661e+00 
1.527844e+00;0.000000e+00;-2.306771e+00;-2.306771e+00;1.093985e+01;8.633076e+00;8.633076e+00;8.633076e+00 
1.528355e+00;0.000000e+00;-2.366540e+00;-2.366540e+00;1.082147e+01;8.454932e+00;8.454932e+00;8.454932e+00 
1.528867e+00;0.000000e+00;-2.425912e+00;-2.425912e+00;1.069322e+01;8.267303e+00;8.267303e+00;8.267303e+00 
1.529379e+00;0.000000e+00;-2.484844e+00;-2.484844e+00;1.055707e+01;8.072230e+00;8.072230e+00;8.072230e+00 
1.529891e+00;0.000000e+00;-2.543292e+00;-2.543292e+00;1.043075e+01;7.887458e+00;7.887458e+00;7.887458e+00 
1.530403e+00;0.000000e+00;-2.483015e+00;-2.483015e+00;1.031032e+01;7.827301e+00;7.827301e+00;7.827301e+00 
1.530915e+00;0.000000e+00;-2.538527e+00;-2.538527e+00;1.018702e+01;7.648493e+00;7.648493e+00;7.648493e+00 
1.531426e+00;0.000000e+00;-2.593519e+00;-2.593519e+00;1.004780e+01;7.454286e+00;7.454286e+00;7.454286e+00 
1.531938e+00;0.000000e+00;-2.647947e+00;-2.647947e+00;9.907660e+00;7.259713e+00;7.259713e+00;7.259713e+00 
1.532450e+00;0.000000e+00;-2.701770e+00;-2.701770e+00;9.773680e+00;7.071910e+00;7.071910e+00;7.071910e+00 
1.532962e+00;0.000000e+00;-2.754945e+00;-2.754945e+00;9.619215e+00;6.864270e+00;6.864270e+00;6.864270e+00 
1.533474e+00;0.000000e+00;-2.807429e+00;-2.807429e+00;9.468998e+00;6.661569e+00;6.661569e+00;6.661569e+00 
1.533986e+00;0.000000e+00;-2.859179e+00;-2.859179e+00;9.315399e+00;6.456220e+00;6.456220e+00;6.456220e+00 
1.534497e+00;0.000000e+00;-2.910152e+00;-2.910152e+00;9.155316e+00;6.245164e+00;6.245164e+00;6.245164e+00 
1.535009e+00;0.000000e+00;-2.960305e+00;-2.960305e+00;8.992794e+00;6.032489e+00;6.032489e+00;6.032489e+00 
1.535521e+00;0.000000e+00;-3.009595e+00;-3.009595e+00;8.821823e+00;5.812229e+00;5.812229e+00;5.812229e+00 
1.536033e+00;0.000000e+00;-3.057978e+00;-3.057978e+00;8.654626e+00;5.596649e+00;5.596649e+00;5.596649e+00 
1.536545e+00;0.000000e+00;-3.105411e+00;-3.105411e+00;8.480844e+00;5.375433e+00;5.375433e+00;5.375433e+00 
1.537056e+00;0.000000e+00;-3.151851e+00;-3.151851e+00;8.302312e+00;5.150461e+00;5.150461e+00;5.150461e+00 
1.537568e+00;0.000000e+00;-3.197253e+00;-3.197253e+00;8.122557e+00;4.925303e+00;4.925303e+00;4.925303e+00 
1.538080e+00;0.000000e+00;-3.241576e+00;-3.241576e+00;7.936380e+00;4.694804e+00;4.694804e+00;4.694804e+00 
1.538592e+00;0.000000e+00;-3.284774e+00;-3.284774e+00;7.750836e+00;4.466062e+00;4.466062e+00;4.466062e+00 
1.539104e+00;0.000000e+00;-3.326805e+00;-3.326805e+00;7.563108e+00;4.236303e+00;4.236303e+00;4.236303e+00 
1.539616e+00;0.000000e+00;-3.367624e+00;-3.367624e+00;7.378668e+00;4.011044e+00;4.011044e+00;4.011044e+00 
1.540127e+00;0.000000e+00;-3.301838e+00;-3.301838e+00;7.192743e+00;3.890905e+00;3.890905e+00;3.890905e+00 
1.540639e+00;0.000000e+00;-3.333063e+00;-3.333063e+00;7.010652e+00;3.677589e+00;3.677589e+00;3.677589e+00 
1.541151e+00;0.000000e+00;-3.363114e+00;-3.363114e+00;6.833214e+00;3.470099e+00;3.470099e+00;3.470099e+00 
1.541663e+00;0.000000e+00;-3.391955e+00;-3.391955e+00;6.662517e+00;3.270562e+00;3.270562e+00;3.270562e+00 
1.542175e+00;0.000000e+00;-3.419549e+00;-3.419549e+00;6.481210e+00;3.061660e+00;3.061660e+00;3.061660e+00 
1.542687e+00;0.000000e+00;-3.445861e+00;-3.445861e+00;6.297465e+00;2.851604e+00;2.851604e+00;2.851604e+00 
1.543198e+00;0.000000e+00;-3.470854e+00;-3.470854e+00;6.122030e+00;2.651176e+00;2.651176e+00;2.651176e+00 
1.543710e+00;0.000000e+00;-3.494492e+00;-3.494492e+00;5.938743e+00;2.444251e+00;2.444251e+00;2.444251e+00 
1.544222e+00;0.000000e+00;-3.516739e+00;-3.516739e+00;5.745143e+00;2.228404e+00;2.228404e+00;2.228404e+00 
1.544734e+00;0.000000e+00;-3.537559e+00;-3.537559e+00;5.561878e+00;2.024319e+00;2.024319e+00;2.024319e+00 
1.545246e+00;0.000000e+00;-3.556917e+00;-3.556917e+00;5.376790e+00;1.819873e+00;1.819873e+00;1.819873e+00 
1.545758e+00;0.000000e+00;-3.574777e+00;-3.574777e+00;5.189482e+00;1.614705e+00;1.614705e+00;1.614705e+00 
1.546269e+00;0.000000e+00;-3.591103e+00;-3.591103e+00;4.999786e+00;1.408683e+00;1.408683e+00;1.408683e+00 
1.546781e+00;0.000000e+00;-3.605861e+00;-3.605861e+00;4.813763e+00;1.207902e+00;1.207902e+00;1.207902e+00 
1.547293e+00;0.000000e+00;-3.619014e+00;-3.619014e+00;4.625775e+00;1.006762e+00;1.006762e+00;1.006762e+00 
1.547805e+00;0.000000e+00;-3.630527e+00;-3.630527e+00;4.430653e+00;8.001260e-01;8.001260e-01;8.001260e-01 
1.548317e+00;0.000000e+00;-3.640366e+00;-3.640366e+00;4.242676e+00;6.023095e-01;6.023095e-01;6.023095e-01 
1.548829e+00;0.000000e+00;-3.648496e+00;-3.648496e+00;4.051811e+00;4.033154e-01;4.033154e-01;4.033154e-01 
1.549340e+00;0.000000e+00;-3.654881e+00;-3.654881e+00;3.863993e+00;2.091114e-01;2.091114e-01;2.091114e-01 
1.549852e+00;0.000000e+00;-3.659487e+00;-3.659487e+00;3.674655e+00;1.516716e-02;1.516716e-02;1.516716e-02 
1.550364e+00;0.000000e+00;-3.574252e+00;-3.574252e+00;3.502258e+00;-7.199363e-02;0.000000e+00;7.199363e-02 
1.550876e+00;0.000000e+00;-3.564630e+00;-3.564630e+00;3.336461e+00;-2.281689e-01;0.000000e+00;2.281689e-01 
1.551388e+00;0.000000e+00;-3.553472e+00;-3.553472e+00;3.171900e+00;-3.815723e-01;0.000000e+00;3.815723e-01 
1.551900e+00;0.000000e+00;-3.540756e+00;-3.540756e+00;3.009037e+00;-5.317193e-01;0.000000e+00;5.317193e-01 
1.552411e+00;0.000000e+00;-3.526460e+00;-3.526460e+00;2.846417e+00;-6.800432e-01;0.000000e+00;6.800432e-01 
1.552923e+00;0.000000e+00;-3.510560e+00;-3.510560e+00;2.695051e+00;-8.155088e-01;0.000000e+00;8.155088e-01 
1.553435e+00;0.000000e+00;-3.493035e+00;-3.493035e+00;2.526350e+00;-9.666856e-01;0.000000e+00;9.666856e-01 
1.553947e+00;0.000000e+00;-3.473863e+00;-3.473863e+00;2.374313e+00;-1.099550e+00;0.000000e+00;1.099550e+00 
1.554459e+00;0.000000e+00;-3.453022e+00;-3.453022e+00;2.219956e+00;-1.233066e+00;0.000000e+00;1.233066e+00 
1.554971e+00;0.000000e+00;-3.430490e+00;-3.430490e+00;2.072137e+00;-1.358353e+00;0.000000e+00;1.358353e+00 
1.555482e+00;0.000000e+00;-3.406246e+00;-3.406246e+00;1.925016e+00;-1.481230e+00;0.000000e+00;1.481230e+00 
1.555994e+00;0.000000e+00;-3.380267e+00;-3.380267e+00;1.779981e+00;-1.600287e+00;0.000000e+00;1.600287e+00 
1.556506e+00;0.000000e+00;-3.352534e+00;-3.352534e+00;1.639089e+00;-1.713445e+00;0.000000e+00;1.713445e+00 
1.557018e+00;0.000000e+00;-3.323025e+00;-3.323025e+00;1.496232e+00;-1.826793e+00;0.000000e+00;1.826793e+00 
1.557530e+00;0.000000e+00;-3.291718e+00;-3.291718e+00;1.358836e+00;-1.932882e+00;0.000000e+00;1.932882e+00 
1.558042e+00;0.000000e+00;-3.258593e+00;-3.258593e+00;1.222441e+00;-2.036152e+00;0.000000e+00;2.036152e+00 
1.558553e+00;0.000000e+00;-3.223630e+00;-3.223630e+00;1.098119e+00;-2.125511e+00;0.000000e+00;2.125511e+00 
1.559065e+00;0.000000e+00;-3.186806e+00;-3.186806e+00;9.738219e-01;-2.212985e+00;0.000000e+00;2.212985e+00 
1.559577e+00;0.000000e+00;-3.148103e+00;-3.148103e+00;8.491703e-01;-2.298933e+00;0.000000e+00;2.298933e+00 
1.560089e+00;0.000000e+00;-3.053384e+00;-3.053384e+00;7.337929e-01;-2.319591e+00;0.000000e+00;2.319591e+00 
1.560601e+00;0.000000e+00;-2.999025e+00;-2.999025e+00;6.258893e-01;-2.373136e+00;0.000000e+00;2.373136e+00 
1.561112e+00;0.000000e+00;-2.943256e+00;-2.943256e+00;5.259932e-01;-2.417263e+00;0.000000e+00;2.417263e+00 
1.561624e+00;0.000000e+00;-2.886068e+00;-2.886068e+00;4.307529e-01;-2.455315e+00;0.000000e+00;2.455315e+00 
1.562136e+00;0.000000e+00;-2.827453e+00;-2.827453e+00;3.390014e-01;-2.488452e+00;0.000000e+00;2.488452e+00 
1.562648e+00;0.000000e+00;-2.767406e+00;-2.767406e+00;2.459473e-01;-2.521458e+00;0.000000e+00;2.521458e+00 
1.563160e+00;0.000000e+00;-2.705917e+00;-2.705917e+00;1.646405e-01;-2.541276e+00;0.000000e+00;2.541276e+00 
1.563672e+00;0.000000e+00;-2.642980e+00;-2.642980e+00;8.449142e-02;-2.558488e+00;0.000000e+00;2.558488e+00 
1.564183e+00;0.000000e+00;-2.578587e+00;-2.578587e+00;1.218894e-02;-2.566398e+00;0.000000e+00;2.566398e+00 
1.564695e+00;0.000000e+00;-2.512731e+00;-2.512731e+00;-6.235730e-02;-2.575089e+00;0.000000e+00;2.575089e+00 
1.565207e+00;0.000000e+00;-2.445406e+00;-2.445406e+00;-1.289807e-01;-2.574387e+00;0.000000e+00;2.574387e+00 
1.565719e+00;0.000000e+00;-2.376604e+00;-2.376604e+00;-1.918869e-01;-2.568491e+00;0.000000e+00;2.568491e+00 
1.566231e+00;0.000000e+00;-2.306317e+00;-2.306317e+00;-2.530278e-01;-2.559345e+00;0.000000e+00;2.559345e+00 
1.566743e+00;0.000000e+00;-2.234540e+00;-2.234540e+00;-3.084220e-01;-2.542962e+00;0.000000e+00;2.542962e+00 
1.567254e+00;0.000000e+00;-2.161264e+00;-2.161264e+00;-3.637830e-01;-2.525047e+00;0.000000e+00;2.525047e+00 
1.567766e+00;0.000000e+00;-2.086484e+00;-2.086484e+00;-4.115865e-01;-2.498070e+00;0.000000e+00;2.498070e+00 
1.568278e+00;0.000000e+00;-2.010191e+00;-2.010191e+00;-4.540623e-01;-2.464253e+00;0.000000e+00;2.464253e+00 
1.568790e+00;0.000000e+00;-1.932379e+00;-1.932379e+00;-4.945860e-01;-2.426965e+00;0.000000e+00;2.426965e+00 
1.569302e+00;0.000000e+00;-1.853041e+00;-1.853041e+00;-5.265792e-01;-2.379620e+00;0.000000e+00;2.379620e+00 
1.569814e+00;0.000000e+00;-1.772169e+00;-1.772169e+00;-5.586744e-01;-2.330844e+00;0.000000e+00;2.330844e+00 
1.570325e+00;0.000000e+00;-1.657587e+00;-1.657587e+00;-5.821346e-01;-2.239722e+00;0.000000e+00;2.239722e+00 
1.570837e+00;0.000000e+00;-1.563719e+00;-1.563719e+00;-5.990766e-01;-2.162796e+00;0.000000e+00;2.162796e+00 
1.571349e+00;0.000000e+00;-1.469013e+00;-1.469013e+00;-6.116951e-01;-2.080708e+00;0.000000e+00;2.080708e+00 
1.571861e+00;0.000000e+00;-1.373473e+00;-1.373473e+00;-6.166445e-01;-1.990118e+00;0.000000e+00;1.990118e+00 
1.572373e+00;0.000000e+00;-1.277101e+00;-1.277101e+00;-6.180446e-01;-1.895146e+00;0.000000e+00;1.895146e+00 
1.572885e+00;0.000000e+00;-1.179900e+00;-1.179900e+00;-6.150474e-01;-1.794948e+00;0.000000e+00;1.794948e+00 
1.573396e+00;0.000000e+00;-1.081873e+00;-1.081873e+00;-6.067416e-01;-1.688614e+00;0.000000e+00;1.688614e+00 
1.573908e+00;0.000000e+00;-9.830215e-01;-9.830215e-01;-5.940597e-01;-1.577081e+00;0.000000e+00;1.577081e+00 
1.574420e+00;0.000000e+00;-8.833489e-01;-8.833489e-01;-5.783215e-01;-1.461670e+00;0.000000e+00;1.461670e+00 
1.574932e+00;0.000000e+00;-7.828573e-01;-7.828573e-01;-5.575335e-01;-1.340391e+00;0.000000e+00;1.340391e+00 
1.575444e+00;0.000000e+00;-6.815490e-01;-6.815490e-01;-5.341223e-01;-1.215671e+00;0.000000e+00;1.215671e+00 
1.575956e+00;0.000000e+00;-5.794262e-01;-5.794262e-01;-5.075136e-01;-1.086940e+00;0.000000e+00;1.086940e+00 
1.576467e+00;0.000000e+00;-4.764908e-01;-4.764908e-01;-4.761156e-01;-9.526064e-01;0.000000e+00;9.526064e-01 
1.576979e+00;0.000000e+00;-3.727449e-01;-3.727449e-01;-4.413658e-01;-8.141106e-01;0.000000e+00;8.141106e-01 
1.577491e+00;0.000000e+00;-2.681901e-01;-2.681901e-01;-4.040101e-01;-6.722002e-01;0.000000e+00;6.722002e-01 
1.578003e+00;0.000000e+00;-1.628284e-01;-1.628284e-01;-3.627749e-01;-5.256033e-01;0.000000e+00;5.256033e-01 
1.578515e+00;0.000000e+00;-5.666116e-02;-5.666116e-02;-3.170876e-01;-3.737488e-01;0.000000e+00;3.737488e-01 
1.579027e+00;0.000000e+00;5.031008e-02;5.031008e-02;-2.678249e-01;-2.175148e-01;0.000000e+00;2.175148e-01 
1.579538e+00;0.000000e+00;1.580839e-01;1.580839e-01;-2.160643e-01;-5.798036e-02;0.000000e+00;5.798036e-02 
1.580050e+00;0.000000e+00;2.750501e-01;2.750501e-01;-1.619007e-01;1.131495e-01;1.131495e-01;1.131495e-01 
1.580562e+00;0.000000e+00;3.911053e-01;3.911053e-01;-1.029083e-01;2.881970e-01;2.881970e-01;2.881970e-01 
1.581074e+00;0.000000e+00;5.071452e-01;5.071452e-01;-3.977425e-02;4.673709e-01;4.673709e-01;4.673709e-01 
1.581586e+00;0.000000e+00;6.231640e-01;6.231640e-01;2.736239e-02;6.505264e-01;6.505264e-01;6.505264e-01 
1.582098e+00;0.000000e+00;7.391562e-01;7.391562e-01;9.920978e-02;8.383660e-01;8.383660e-01;8.383660e-01 
1.582609e+00;0.000000e+00;8.551166e-01;8.551166e-01;1.737414e-01;1.028858e+00;1.028858e+00;1.028858e+00 
1.583121e+00;0.000000e+00;9.710396e-01;9.710396e-01;2.503388e-01;1.221378e+00;1.221378e+00;1.221378e+00 
1.583633e+00;0.000000e+00;1.086921e+00;1.086921e+00;3.291957e-01;1.416116e+00;1.416116e+00;1.416116e+00 
1.584145e+00;0.000000e+00;1.202755e+00;1.202755e+00;4.118682e-01;1.614623e+00;1.614623e+00;1.614623e+00 
1.584657e+00;0.000000e+00;1.318537e+00;1.318537e+00;4.985709e-01;1.817108e+00;1.817108e+00;1.817108e+00 
1.585169e+00;0.000000e+00;1.434263e+00;1.434263e+00;5.869033e-01;2.021167e+00;2.021167e+00;2.021167e+00 
1.585680e+00;0.000000e+00;1.549930e+00;1.549930e+00;6.762867e-01;2.226216e+00;2.226216e+00;2.226216e+00 
1.586192e+00;0.000000e+00;1.665531e+00;1.665531e+00;7.679184e-01;2.433450e+00;2.433450e+00;2.433450e+00 
1.586704e+00;0.000000e+00;1.781065e+00;1.781065e+00;8.632449e-01;2.644310e+00;2.644310e+00;2.644310e+00 
1.587216e+00;0.000000e+00;1.896526e+00;1.896526e+00;9.612204e-01;2.857747e+00;2.857747e+00;2.857747e+00 
1.587728e+00;0.000000e+00;2.011912e+00;2.011912e+00;1.060575e+00;3.072487e+00;3.072487e+00;3.072487e+00 
1.588239e+00;0.000000e+00;2.127219e+00;2.127219e+00;1.161645e+00;3.288864e+00;3.288864e+00;3.288864e+00 
1.588751e+00;0.000000e+00;2.242444e+00;2.242444e+00;1.264416e+00;3.506860e+00;3.506860e+00;3.506860e+00 
1.589263e+00;0.000000e+00;2.357583e+00;2.357583e+00;1.369565e+00;3.727148e+00;3.727148e+00;3.727148e+00 
1.589775e+00;0.000000e+00;2.472633e+00;2.472633e+00;1.475884e+00;3.948518e+00;3.948518e+00;3.948518e+00 
1.590287e+00;0.000000e+00;2.593146e+00;2.593146e+00;1.585067e+00;4.178213e+00;4.178213e+00;4.178213e+00 
1.590799e+00;0.000000e+00;2.709590e+00;2.709590e+00;1.697782e+00;4.407372e+00;4.407372e+00;4.407372e+00 
1.591310e+00;0.000000e+00;2.825124e+00;2.825124e+00;1.812115e+00;4.637239e+00;4.637239e+00;4.637239e+00 
1.591822e+00;0.000000e+00;2.939748e+00;2.939748e+00;1.929256e+00;4.869003e+00;4.869003e+00;4.869003e+00 
1.592334e+00;0.000000e+00;3.053459e+00;3.053459e+00;2.047493e+00;5.100952e+00;5.100952e+00;5.100952e+00 
1.592846e+00;0.000000e+00;3.166258e+00;3.166258e+00;2.164557e+00;5.330815e+00;5.330815e+00;5.330815e+00 
1.593358e+00;0.000000e+00;3.278143e+00;3.278143e+00;2.282917e+00;5.561060e+00;5.561060e+00;5.561060e+00 
1.593870e+00;0.000000e+00;3.389114e+00;3.389114e+00;2.404835e+00;5.793949e+00;5.793949e+00;5.793949e+00 
1.594381e+00;0.000000e+00;3.499171e+00;3.499171e+00;2.526371e+00;6.025542e+00;6.025542e+00;6.025542e+00 
1.594893e+00;0.000000e+00;3.608313e+00;3.608313e+00;2.649901e+00;6.258214e+00;6.258214e+00;6.258214e+00 
1.595405e+00;0.000000e+00;3.716541e+00;3.716541e+00;2.775852e+00;6.492393e+00;6.492393e+00;6.492393e+00 
1.595917e+00;0.000000e+00;3.823854e+00;3.823854e+00;2.897398e+00;6.721253e+00;6.721253e+00;6.721253e+00 
1.596429e+00;0.000000e+00;3.930253e+00;3.930253e+00;3.019971e+00;6.950225e+00;6.950225e+00;6.950225e+00 
1.596941e+00;0.000000e+00;4.035738e+00;4.035738e+00;3.147803e+00;7.183541e+00;7.183541e+00;7.183541e+00 
1.597452e+00;0.000000e+00;4.140310e+00;4.140310e+00;3.273284e+00;7.413594e+00;7.413594e+00;7.413594e+00 
1.597964e+00;0.000000e+00;4.243969e+00;4.243969e+00;3.400701e+00;7.644669e+00;7.644669e+00;7.644669e+00 
1.598476e+00;0.000000e+00;4.346716e+00;4.346716e+00;3.533670e+00;7.880385e+00;7.880385e+00;7.880385e+00 
1.598988e+00;0.000000e+00;4.448552e+00;4.448552e+00;3.660836e+00;8.109388e+00;8.109388e+00;8.109388e+00 
1.599500e+00;0.000000e+00;4.549477e+00;4.549477e+00;3.787637e+00;8.337114e+00;8.337114e+00;8.337114e+00 
1.600012e+00;0.000000e+00;4.662655e+00;4.662655e+00;3.918899e+00;8.581554e+00;8.581554e+00;8.581554e+00 
1.600523e+00;0.000000e+00;4.759816e+00;4.759816e+00;4.050118e+00;8.809934e+00;8.809934e+00;8.809934e+00 
1.601035e+00;0.000000e+00;4.855368e+00;4.855368e+00;4.188551e+00;9.043919e+00;9.043919e+00;9.043919e+00 
1.601547e+00;0.000000e+00;4.949318e+00;4.949318e+00;4.326909e+00;9.276227e+00;9.276227e+00;9.276227e+00 
1.602059e+00;0.000000e+00;5.041673e+00;5.041673e+00;4.458869e+00;9.500542e+00;9.500542e+00;9.500542e+00 
1.602571e+00;0.000000e+00;5.132440e+00;5.132440e+00;4.593807e+00;9.726247e+00;9.726247e+00;9.726247e+00 
1.603083e+00;0.000000e+00;5.221629e+00;5.221629e+00;4.722437e+00;9.944066e+00;9.944066e+00;9.944066e+00 
1.603594e+00;0.000000e+00;5.309246e+00;5.309246e+00;4.856359e+00;1.016560e+01;1.016560e+01;1.016560e+01 
1.604106e+00;0.000000e+00;5.395299e+00;5.395299e+00;4.992514e+00;1.038781e+01;1.038781e+01;1.038781e+01 
1.604618e+00;0.000000e+00;5.479796e+00;5.479796e+00;5.122548e+00;1.060234e+01;1.060234e+01;1.060234e+01 
1.605130e+00;0.000000e+00;5.562746e+00;5.562746e+00;5.258696e+00;1.082144e+01;1.082144e+01;1.082144e+01 
1.605642e+00;0.000000e+00;5.644156e+00;5.644156e+00;5.388047e+00;1.103220e+01;1.103220e+01;1.103220e+01 
1.606154e+00;0.000000e+00;5.724035e+00;5.724035e+00;5.515384e+00;1.123942e+01;1.123942e+01;1.123942e+01 
1.606665e+00;0.000000e+00;5.802392e+00;5.802392e+00;5.652100e+00;1.145449e+01;1.145449e+01;1.145449e+01 
1.607177e+00;0.000000e+00;5.879234e+00;5.879234e+00;5.788915e+00;1.166815e+01;1.166815e+01;1.166815e+01 
1.607689e+00;0.000000e+00;5.954570e+00;5.954570e+00;5.926480e+00;1.188105e+01;1.188105e+01;1.188105e+01 
1.608201e+00;0.000000e+00;6.028409e+00;6.028409e+00;6.056495e+00;1.208490e+01;1.208490e+01;1.208490e+01 
1.608713e+00;0.000000e+00;6.100759e+00;6.100759e+00;6.187676e+00;1.228844e+01;1.228844e+01;1.228844e+01 
