time;alpha;phi;theta;alpha_dot;phi_dot;theta_dot
data in degree and degree/T; model parameters: PHI=120, phi_m=20, dTau=+0.05
4.750000e-01;5.817422e+01;-3.730303e+01;-4.454305e+00;-2.178061e+02;-1.703184e+02;-9.787143e+01
4.760000e-01;5.795115e+01;-3.747217e+01;-4.552556e+00;-2.284217e+02;-1.679552e+02;-9.862120e+01
4.770000e-01;5.771738e+01;-3.763894e+01;-4.651548e+00;-2.391989e+02;-1.655789e+02;-9.935362e+01
4.780000e-01;5.747275e+01;-3.780333e+01;-4.751263e+00;-2.501291e+02;-1.631896e+02;-1.000687e+02
4.790000e-01;5.721712e+01;-3.796532e+01;-4.851685e+00;-2.612040e+02;-1.607872e+02;-1.007664e+02
4.800000e-01;5.695035e+01;-3.812491e+01;-4.952796e+00;-2.724148e+02;-1.583741e+02;-1.014500e+02
4.810000e-01;5.667229e+01;-3.828207e+01;-5.054585e+00;-2.837528e+02;-1.559530e+02;-1.021200e+02
4.820000e-01;5.638284e+01;-3.843681e+01;-5.157036e+00;-2.952092e+02;-1.535222e+02;-1.027692e+02
4.830000e-01;5.608188e+01;-3.858912e+01;-5.260123e+00;-3.067750e+02;-1.510796e+02;-1.033928e+02
4.840000e-01;5.576929e+01;-3.873897e+01;-5.363822e+00;-3.184413e+02;-1.486251e+02;-1.039910e+02
4.850000e-01;5.544499e+01;-3.888637e+01;-5.468105e+00;-3.301988e+02;-1.461588e+02;-1.045636e+02
4.860000e-01;5.510889e+01;-3.903129e+01;-5.572949e+00;-3.420385e+02;-1.436807e+02;-1.051108e+02
4.870000e-01;5.476092e+01;-3.917373e+01;-5.678327e+00;-3.539512e+02;-1.411907e+02;-1.056324e+02
4.880000e-01;5.440099e+01;-3.931367e+01;-5.784214e+00;-3.659275e+02;-1.386889e+02;-1.061285e+02
4.890000e-01;5.402906e+01;-3.945111e+01;-5.890584e+00;-3.779580e+02;-1.361752e+02;-1.065991e+02
4.900000e-01;5.364507e+01;-3.958602e+01;-5.997412e+00;-3.900335e+02;-1.336519e+02;-1.070489e+02
4.910000e-01;5.324899e+01;-3.971841e+01;-6.104682e+00;-4.021445e+02;-1.311214e+02;-1.074798e+02
4.920000e-01;5.284079e+01;-3.984826e+01;-6.212372e+00;-4.142815e+02;-1.285824e+02;-1.078838e+02
4.930000e-01;5.242043e+01;-3.997557e+01;-6.320449e+00;-4.264352e+02;-1.260330e+02;-1.082548e+02
4.940000e-01;5.198792e+01;-4.010033e+01;-6.428881e+00;-4.385959e+02;-1.234731e+02;-1.085929e+02
4.950000e-01;5.154324e+01;-4.022252e+01;-6.537635e+00;-4.507542e+02;-1.209027e+02;-1.088980e+02
4.960000e-01;5.108641e+01;-4.034214e+01;-6.646677e+00;-4.629008e+02;-1.183218e+02;-1.091703e+02
4.970000e-01;5.061744e+01;-4.045916e+01;-6.755976e+00;-4.750259e+02;-1.157305e+02;-1.094097e+02
4.980000e-01;5.013636e+01;-4.057360e+01;-6.865497e+00;-4.871204e+02;-1.131287e+02;-1.096161e+02
4.990000e-01;4.964320e+01;-4.068542e+01;-6.975208e+00;-4.991746e+02;-1.105164e+02;-1.097897e+02
5.000000e-01;4.913801e+01;-4.079463e+01;-7.085076e+00;-5.111792e+02;-1.078956e+02;-1.099361e+02
5.010000e-01;4.862084e+01;-4.090121e+01;-7.195080e+00;-5.231248e+02;-1.052687e+02;-1.100594e+02
5.020000e-01;4.809176e+01;-4.100517e+01;-7.305195e+00;-5.350021e+02;-1.026345e+02;-1.101508e+02
5.030000e-01;4.755083e+01;-4.110648e+01;-7.415382e+00;-5.468019e+02;-9.999124e+01;-1.102034e+02
5.040000e-01;4.699815e+01;-4.120515e+01;-7.525602e+00;-5.585150e+02;-9.733903e+01;-1.102174e+02
5.050000e-01;4.643380e+01;-4.130116e+01;-7.635816e+00;-5.701321e+02;-9.467784e+01;-1.101927e+02
5.060000e-01;4.585789e+01;-4.139450e+01;-7.745987e+00;-5.816444e+02;-9.200765e+01;-1.101293e+02
5.070000e-01;4.527052e+01;-4.148517e+01;-7.856075e+00;-5.930427e+02;-8.932848e+01;-1.100271e+02
5.080000e-01;4.467180e+01;-4.157316e+01;-7.966041e+00;-6.043182e+02;-8.664033e+01;-1.098863e+02
5.090000e-01;4.406188e+01;-4.165846e+01;-8.075848e+00;-6.154621e+02;-8.394318e+01;-1.097068e+02
5.100000e-01;4.344088e+01;-4.174105e+01;-8.185455e+00;-6.264657e+02;-8.123873e+01;-1.094954e+02
5.110000e-01;4.280895e+01;-4.182093e+01;-8.294838e+00;-6.373205e+02;-7.852919e+01;-1.092577e+02
5.120000e-01;4.216624e+01;-4.189811e+01;-8.403970e+00;-6.480179e+02;-7.581368e+01;-1.089853e+02
5.130000e-01;4.151291e+01;-4.197256e+01;-8.512809e+00;-6.585497e+02;-7.309080e+01;-1.086708e+02
5.140000e-01;4.084914e+01;-4.204429e+01;-8.621312e+00;-6.689076e+02;-7.036054e+01;-1.083143e+02
5.150000e-01;4.017510e+01;-4.211328e+01;-8.729438e+00;-6.790835e+02;-6.762291e+01;-1.079157e+02
5.160000e-01;3.949097e+01;-4.217953e+01;-8.837143e+00;-6.890695e+02;-6.487791e+01;-1.074751e+02
5.170000e-01;3.879696e+01;-4.224304e+01;-8.944388e+00;-6.988578e+02;-6.212554e+01;-1.069924e+02
5.180000e-01;3.809326e+01;-4.230378e+01;-9.051128e+00;-7.084409e+02;-5.936579e+01;-1.064677e+02
5.190000e-01;3.738008e+01;-4.236177e+01;-9.157323e+00;-7.178111e+02;-5.659867e+01;-1.059009e+02
5.200000e-01;3.665763e+01;-4.241698e+01;-9.262930e+00;-7.269612e+02;-5.382559e+01;-1.052995e+02
5.210000e-01;3.592615e+01;-4.246942e+01;-9.367922e+00;-7.358841e+02;-5.104854e+01;-1.046706e+02
5.220000e-01;3.518587e+01;-4.251908e+01;-9.472271e+00;-7.445729e+02;-4.826694e+01;-1.040066e+02
5.230000e-01;3.443701e+01;-4.256595e+01;-9.575935e+00;-7.530206e+02;-4.547965e+01;-1.033000e+02
5.240000e-01;3.367982e+01;-4.261004e+01;-9.678871e+00;-7.612208e+02;-4.268667e+01;-1.025509e+02
5.250000e-01;3.291457e+01;-4.265133e+01;-9.781037e+00;-7.691671e+02;-3.988799e+01;-1.017592e+02
5.260000e-01;3.214149e+01;-4.268981e+01;-9.882390e+00;-7.768532e+02;-3.708363e+01;-1.009250e+02
5.270000e-01;3.136086e+01;-4.272549e+01;-9.982887e+00;-7.842732e+02;-3.427357e+01;-1.000482e+02
5.280000e-01;3.057294e+01;-4.275836e+01;-1.008249e+01;-7.914213e+02;-3.145782e+01;-9.912887e+01
5.290000e-01;2.977802e+01;-4.278841e+01;-1.018114e+01;-7.982919e+02;-2.863638e+01;-9.816697e+01
5.300000e-01;2.897636e+01;-4.281563e+01;-1.027882e+01;-8.048796e+02;-2.581028e+01;-9.716994e+01
5.310000e-01;2.816826e+01;-4.284003e+01;-1.037548e+01;-8.111794e+02;-2.298118e+01;-9.614613e+01
5.320000e-01;2.735400e+01;-4.286160e+01;-1.047111e+01;-8.171862e+02;-2.014899e+01;-9.508952e+01
5.330000e-01;2.653389e+01;-4.288033e+01;-1.056566e+01;-8.228955e+02;-1.731302e+01;-9.399314e+01
5.340000e-01;2.570821e+01;-4.289622e+01;-1.065910e+01;-8.283027e+02;-1.447325e+01;-9.285699e+01
5.350000e-01;2.487728e+01;-4.290928e+01;-1.075138e+01;-8.334036e+02;-1.162969e+01;-9.168107e+01
5.360000e-01;2.404140e+01;-4.291948e+01;-1.084246e+01;-8.381944e+02;-8.782343e+00;-9.046538e+01
5.370000e-01;2.320089e+01;-4.292684e+01;-1.093231e+01;-8.426712e+02;-5.931202e+00;-8.920993e+01
5.380000e-01;2.235606e+01;-4.293134e+01;-1.102088e+01;-8.468305e+02;-3.076270e+00;-8.791471e+01
5.390000e-01;2.150723e+01;-4.293299e+01;-1.110814e+01;-8.506691e+02;-2.175463e-01;-8.657973e+01
5.400000e-01;2.065472e+01;-4.293178e+01;-1.119404e+01;-8.541840e+02;2.644283e+00;-8.521177e+01
5.410000e-01;1.979886e+01;-4.292770e+01;-1.127856e+01;-8.573725e+02;5.507944e+00;-8.381957e+01
5.420000e-01;1.893998e+01;-4.292076e+01;-1.136168e+01;-8.602321e+02;8.373242e+00;-8.239919e+01
5.430000e-01;1.807840e+01;-4.291096e+01;-1.144336e+01;-8.627605e+02;1.124057e+01;-8.094481e+01
5.440000e-01;1.721446e+01;-4.289828e+01;-1.152357e+01;-8.649558e+02;1.410993e+01;-7.945642e+01
5.450000e-01;1.634849e+01;-4.288274e+01;-1.160227e+01;-8.668163e+02;1.698132e+01;-7.793403e+01
5.460000e-01;1.548082e+01;-4.286432e+01;-1.167944e+01;-8.683404e+02;1.985475e+01;-7.637763e+01
5.470000e-01;1.461181e+01;-4.284303e+01;-1.175503e+01;-8.695271e+02;2.273020e+01;-7.478722e+01
5.480000e-01;1.374177e+01;-4.281886e+01;-1.182901e+01;-8.703755e+02;2.560768e+01;-7.316280e+01
5.490000e-01;1.287105e+01;-4.279181e+01;-1.190135e+01;-8.708847e+02;2.848720e+01;-7.150437e+01
5.500000e-01;1.200000e+01;-4.276189e+01;-1.197202e+01;-8.710545e+02;3.136838e+01;-6.981778e+01
5.510000e-01;1.112895e+01;-4.272908e+01;-1.204099e+01;-8.708847e+02;3.425018e+01;-6.811161e+01
5.520000e-01;1.025823e+01;-4.269338e+01;-1.210824e+01;-8.703755e+02;3.713196e+01;-6.638414e+01
5.530000e-01;9.388195e+00;-4.265481e+01;-1.217376e+01;-8.695271e+02;4.001376e+01;-6.463089e+01
5.540000e-01;8.519176e+00;-4.261336e+01;-1.223751e+01;-8.683404e+02;4.289557e+01;-6.285188e+01
5.550000e-01;7.651514e+00;-4.256902e+01;-1.229946e+01;-8.668163e+02;4.577740e+01;-6.104709e+01
5.560000e-01;6.785544e+00;-4.252180e+01;-1.235960e+01;-8.649558e+02;4.865924e+01;-5.921653e+01
5.570000e-01;5.921602e+00;-4.247170e+01;-1.241789e+01;-8.627605e+02;5.154110e+01;-5.736019e+01
5.580000e-01;5.060023e+00;-4.241872e+01;-1.247432e+01;-8.602321e+02;5.442296e+01;-5.547809e+01
5.590000e-01;4.201138e+00;-4.236286e+01;-1.252885e+01;-8.573725e+02;5.730485e+01;-5.357021e+01
5.600000e-01;3.345278e+00;-4.230411e+01;-1.258146e+01;-8.541840e+02;6.018680e+01;-5.164105e+01
5.610000e-01;2.492770e+00;-4.224248e+01;-1.263213e+01;-8.506691e+02;6.306824e+01;-4.969848e+01
5.620000e-01;1.643940e+00;-4.217797e+01;-1.268086e+01;-8.468305e+02;6.594817e+01;-4.774310e+01
5.630000e-01;7.991090e-01;-4.211059e+01;-1.272762e+01;-8.426712e+02;6.882622e+01;-4.577212e+01
5.640000e-01;-4.140272e-02;-4.204032e+01;-1.277240e+01;-8.381944e+02;7.170240e+01;-4.378555e+01
5.650000e-01;-8.772798e-01;-4.196718e+01;-1.281519e+01;-8.334036e+02;7.457669e+01;-4.178338e+01
5.660000e-01;-1.708210e+00;-4.189117e+01;-1.285597e+01;-8.283027e+02;7.744910e+01;-3.976562e+01
5.670000e-01;-2.533885e+00;-4.181228e+01;-1.289472e+01;-8.228955e+02;8.031963e+01;-3.773226e+01
5.680000e-01;-3.354001e+00;-4.173053e+01;-1.293143e+01;-8.171862e+02;8.318828e+01;-3.568331e+01
5.690000e-01;-4.168257e+00;-4.164591e+01;-1.296609e+01;-8.111794e+02;8.605505e+01;-3.361876e+01
5.700000e-01;-4.976360e+00;-4.155842e+01;-1.299867e+01;-8.048796e+02;8.892028e+01;-3.154133e+01
5.710000e-01;-5.778017e+00;-4.146807e+01;-1.302917e+01;-7.982919e+02;9.178367e+01;-2.945746e+01
5.720000e-01;-6.572943e+00;-4.137485e+01;-1.305758e+01;-7.914213e+02;9.464389e+01;-2.736999e+01
5.730000e-01;-7.360859e+00;-4.127878e+01;-1.308391e+01;-7.842732e+02;9.750026e+01;-2.527806e+01
5.740000e-01;-8.141490e+00;-4.117985e+01;-1.310814e+01;-7.768532e+02;1.003528e+02;-2.318168e+01
5.750000e-01;-8.914566e+00;-4.107807e+01;-1.313027e+01;-7.691671e+02;1.032015e+02;-2.108083e+01
5.760000e-01;-9.679824e+00;-4.097345e+01;-1.315030e+01;-7.612208e+02;1.060463e+02;-1.897553e+01
5.770000e-01;-1.043701e+01;-4.086598e+01;-1.316822e+01;-7.530206e+02;1.088873e+02;-1.686577e+01
5.780000e-01;-1.118587e+01;-4.075567e+01;-1.318403e+01;-7.445729e+02;1.117244e+02;-1.475155e+01
5.790000e-01;-1.192615e+01;-4.064253e+01;-1.319773e+01;-7.358841e+02;1.145577e+02;-1.263287e+01
5.800000e-01;-1.265763e+01;-4.052656e+01;-1.320930e+01;-7.269612e+02;1.173879e+02;-1.051046e+01
