         12873112 function calls (12478324 primitive calls) in 7.593 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      380    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1422(set_solid_capstyle)
       26    0.000    0.000    0.000    0.000 <frozen genericpath>:27(isfile)
       34    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:499(_get_text1_transform)
      245    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:416(_broadcast_shape)
       16    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1134(_set_position)
      574    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:755(set_weight)
       17    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/_methods.py:267(_std)
       56    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/path.py:191(_create_closed)
       63    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1792(set_major_formatter)
      122    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2736(__init__)
      186    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:33(seterr)
       89    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:3345(mean)
       46    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
1099/1058    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/results.py:159(__init__)
       28    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:2808(__new__)
       70    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2190(__init__)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:3796(__init__)
      380    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1374(set_solid_joinstyle)
       72    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/linecache.py:52(checkcache)
      125    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:318(ymin)
       19    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:654(<listcomp>)
     2338    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:1924(__hash__)
      309    0.000    0.000    0.000    0.000 {function matrix.flatten at 0x103553880}
      101    0.000    0.000    0.000    0.000 /Users/nico/Documents/GitHub/QSM-insects/qsm_numerical.py:281(getWindDirectioninWingReferenceFrame)
       63    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1858(set_major_locator)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:422(apply_aspect)
       34    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1025(get_yaxis_text1_transform)
       33    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:932(update_from_data_xy)
       83    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/markers.py:805(_set_tickup)
      299    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(empty_like)
       24    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:6637(array)
       36    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:729(_set_facecolor)
      418    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:1061(get_default_size)
       99    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2523(cumsum)
      125    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:1007(set_alpha)
       21    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:5168(__ilshift__)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:872(get_proj)
       17    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/_methods.py:198(_var)
      410    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:253(x0)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:2554(calc_arrows)
     4790    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
       19    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:655(<listcomp>)
       21    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:5151(__lshift__)
     2304    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       63    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(diff)
      242    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/traceback.py:316(line)
      110    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:313(xmin)
      756    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:831(clean)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1802(set_names_and_parse_actions)
       34    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:502(_get_text2_transform)
       42    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2764(get_transformed_points_and_affine)
      511    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:781(set_stretch)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:452(_get_format_function)
       39    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:1663(__call__)
     2317    0.000    0.000    0.000    0.000 {built-in method builtins.min}
     2456    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:1091(__new__)
       24    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:1414(set_segments)
     2829    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1039(get_points)
      511    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:865(set_math_fontfamily)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1522(_set_title_offset_trans)
      433    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:1504(squeeze)
      246    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:564(_axis_map)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/helpers.py:200(one_of)
      249    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2902(_interval_contains_close)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_axes.py:104(set_title)
      110    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:323(xmax)
       19    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cm.py:575(set_cmap)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:923(set_verts)
      488    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:33(_get_dash_pattern)
       34    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1051(get_yaxis_text2_transform)
      122    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
      150    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(atleast_1d)
       19    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:656(<listcomp>)
       16    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:892(update_from_data_x)
       19    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cm.py:699(_ensure_cmap)
      239    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/getlimits.py:581(tiny)
      101    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:317(_set_edgecolor)
       39    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:561(_setResultsName)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:907(<listcomp>)
       63    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1818(set_minor_formatter)
       48    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:2966(__array_finalize__)
      311    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(copyto)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:1458(_get_font)
       19    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:657(<listcomp>)
       74    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:595(set_parse_action)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:411(<lambda>)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:1657(convert_class)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:907(__init__)
      117    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:208(_apply_tickdir)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:145(get_grid_positions)
       63    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1874(set_minor_locator)
       68    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:3903(_generateDefaultName)
    95/80    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2391(__eq__)
       45    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:667(get_bbox)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:911(get_vector)
       56    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1549(_mouse_handler)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:2334(_update_offset_text_position)
       14    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:861(update_scalarmappable)
       64    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1179(_set_artist_props)
      692    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/__init__.py:253(escape)
       48    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:235(_connect_picklable)
      101    0.000    0.000    0.000    0.000 /Users/nico/Documents/GitHub/QSM-insects/qsm_numerical.py:287(getAoA)
        2    0.000    0.000    0.000    0.000 {built-in method qhull.delaunay}
      677    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:451(get_transform)
     2292    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/interpolate/_interpolate.py:666(_check_and_update_bounds_error_for_extrapolation)
      253    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
     1103    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:1265(set_text)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1077(_update_transScale)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:934(fillFormat)
       56    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(average)
      129    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:893(get_unitless_position)
      380    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1240(set_markeredgewidth)
       25    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:736(set_facecolor)
       89    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:430(__enter__)
       14    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:1409(__sub__)
      188    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
       63    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/function_base.py:1320(diff)
       94    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/linecache.py:26(getline)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1498(ship)
      295    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:758(get_transform)
       14    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:270(_get_xy_display)
       24    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:1418(<listcomp>)
       70    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/figure.py:2711(axes)
