         1633960 function calls (1596512 primitive calls) in 3.559 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4025    0.001    0.000    0.006    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:417(pchanged)
     3624    0.003    0.000    0.006    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/interpolate/_interpolate.py:635(fill_value)
      205    0.000    0.000    0.006    0.000 <__array_function__ internals>:177(cross)
    46/16    0.000    0.000    0.006    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:365(get_bbox)
     1206    0.002    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/interpolate/_interpolate.py:760(_check_bounds)
    18/12    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:485(<listcomp>)
        1    0.000    0.000    0.005    0.005 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:1(<module>)
      205    0.002    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:1486(cross)
     3068    0.002    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/copy.py:66(copy)
     2706    0.001    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2703(amax)
       48    0.001    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/ticker.py:2074(_raw_ticks)
     1220    0.001    0.000    0.005    0.000 <__array_function__ internals>:177(any)
        4    0.000    0.000    0.005    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_axes.py:197(legend)
        7    0.000    0.000    0.005    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/spines.py:142(get_window_extent)
      170    0.005    0.000    0.005    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
       29    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1339(__init__)
       61    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:109(draw_path)
        4    0.000    0.000    0.005    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend.py:345(__init__)
       61    0.005    0.000    0.005    0.000 {method 'draw_path' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
      166    0.001    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:654(recache)
     1080    0.003    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_differentialevolution.py:1466(_ensure_constraint)
     3624    0.001    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:1038(argsort)
      105    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:778(set_clip_path)
       29    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1994(inaxes)
       26    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:582(draw)
    67946    0.005    0.000    0.005    0.000 {built-in method builtins.issubclass}
     1080    0.000    0.000    0.005    0.000 <__array_function__ internals>:177(prod)
     1206    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/interpolate/_interpolate.py:672(_call_linear_np)
     1162    0.003    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1726(normalize_kwargs)
       29    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:2009(<listcomp>)
     1263    0.000    0.000    0.005    0.000 <__array_function__ internals>:177(diff)
       25    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1430(__init__)
       35    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:796(get_bbox)
       29    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:158(contains_point)
      312    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:1307(set_fontproperties)
     1020    0.000    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:893(copy)
1739/1668    0.001    0.000    0.005    0.000 /Users/nico/anaconda3/lib/python3.11/contextlib.py:132(__enter__)
    17025    0.003    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/__init__.py:674(_get)
      227    0.000    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:221(update)
       57    0.000    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:898(reset_ticks)
     1206    0.000    0.000    0.004    0.000 <__array_function__ internals>:177(interp)
        3    0.000    0.000    0.004    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/pyplot.py:2708(legend)
     3624    0.001    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:93(take)
        4    0.000    0.000    0.004    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend.py:808(_init_legend_box)
     9456    0.003    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/interpolate/_polyint.py:95(_finish_y)
      513    0.000    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:809(from_extents)
       24    0.000    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1486(get_minorticklocs)
       25    0.000    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:3148(mouse_move)
    16598    0.003    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/_methods.py:103(_clip_dep_is_byte_swapped)
        4    0.004    0.001    0.004    0.001 {method 'flush_events' of '_macosx.FigureCanvas' objects}
      692    0.002    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:180(__init__)
      101    0.002    0.000    0.004    0.000 /Users/nico/Documents/GitHub/QSM-insects/qsm_analytical.py:128(generate_rot_wing)
     1905    0.001    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:103(_stale_axes_callback)
     1220    0.001    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2333(any)
     1080    0.001    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2955(prod)
       26    0.000    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:533(_draw_paths_with_artist_properties)
      402    0.001    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:588(__init__)
      175    0.000    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/path.py:281(__deepcopy__)
     1111    0.001    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/matrixlib/defmatrix.py:115(__new__)
     1263    0.003    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/function_base.py:1320(diff)
     1797    0.002    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:631(__hash__)
68324/68310    0.004    0.000    0.004    0.000 {built-in method builtins.len}
        1    0.000    0.000    0.004    0.004 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_differentialevolution.py:602(__init__)
     3236    0.002    0.000    0.004    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:1994(_setattr_cm)
       24    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1482(get_majorticklocs)
    17389    0.003    0.000    0.003    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     1206    0.001    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/function_base.py:1457(interp)
     8663    0.003    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_api/__init__.py:101(check_in_list)
       11    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_axes.py:1443(plot)
        1    0.000    0.000    0.003    0.003 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/_lib/_util.py:391(__init__)
       25    0.003    0.000    0.003    0.000 {method 'set_message' of '_macosx.NavigationToolbar2' objects}
1739/1668    0.001    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/contextlib.py:141(__exit__)
       48    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/ticker.py:696(set_locs)
     1349    0.001    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:265(to_rgba)
       12    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/spines.py:208(register_axis)
     2455    0.001    0.000    0.003    0.000 {method 'any' of 'numpy.ndarray' objects}
      111    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1026(get_path)
      101    0.000    0.000    0.003    0.000 /Users/nico/Documents/GitHub/QSM-insects/qsm_analytical.py:142(generate_u_wing_g_position)
     2039    0.001    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:213(_is_nth_color)
       20    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/spines.py:221(clear)
        3    0.000    0.000    0.003    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:396(get_window_extent)
      227    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:1205(update)
      690    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:237(_check_color_like)
      252    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1467(transform)
       32    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:237(set_clip_path)
    40/28    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:379(wrapper)
        1    0.000    0.000    0.003    0.003 /Users/nico/anaconda3/lib/python3.11/multiprocessing/__init__.py:1(<module>)
     1080    0.001    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_differentialevolution.py:1555(_select_samples)
      142    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:1233(_cm_set)
    10080    0.003    0.000    0.003    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.003    0.003 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:1810(plot_trisurf)
     2179    0.003    0.000    0.003    0.000 {method 'uniform' of 'numpy.random.mtrand.RandomState' objects}
      488    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:608(_from_any)
       33    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:2237(_init)
       45    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1162(_set_lim)
     4610    0.001    0.000    0.003    0.000 {built-in method builtins.hasattr}
      690    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:218(is_color_like)
      376    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:800(from_bounds)
        1    0.000    0.000    0.003    0.003 /Users/nico/anaconda3/lib/python3.11/multiprocessing/context.py:1(<module>)
      577    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:642(__eq__)
      578    0.000    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:635(set_data)
        1    0.000    0.000    0.003    0.003 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:209(_init_axis)
      513    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(reshape)
     2455    0.001    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/_methods.py:55(_any)
        3    0.000    0.000    0.003    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axis3d.py:76(__init__)
3061/1907    0.000    0.000    0.003    0.000 {built-in method builtins.hash}
     1076    0.001    0.000    0.003    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:754(__init__)
        1    0.000    0.000    0.002    0.002 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_optimize.py:244(_prepare_scalar_function)
     1089    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(atleast_2d)
  226/208    0.000    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:841(_unstale_viewLim)
        1    0.000    0.000    0.002    0.002 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_differentiable_functions.py:86(__init__)
     8487    0.002    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:1398(<listcomp>)
      407    0.000    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:985(set_color)
        4    0.000    0.000    0.002    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:1454(plot)
       48    0.000    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:351(_apply_params)
     9457    0.002    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/sparse/_base.py:1301(isspmatrix)
     1040    0.001    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/font_manager.py:1082(score_family)
      190    0.000    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:1182(set_marker)
     7925    0.002    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:70(<dictcomp>)
       12    0.000    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:405(get_renderer)
    31295    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
      133    0.000    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:876(get_bbox)
      404    0.001    0.000    0.002    0.000 /Users/nico/Documents/GitHub/QSM-insects/insect_tools.py:922(Rx)
     2179    0.001    0.000    0.002    0.000 <__array_function__ internals>:177(where)
       48    0.000    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/ticker.py:215(format_ticks)
      404    0.001    0.000    0.002    0.000 /Users/nico/Documents/GitHub/QSM-insects/insect_tools.py:931(Ry)
      641    0.001    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:38(_wrapit)
        8    0.000    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:605(auto_scale_xyz)
  416/300    0.001    0.000    0.002    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:2436(get_affine)
        4    0.002    0.001    0.002    0.001 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:78(__init__)
